shard_path	conversation_id	title	created_at	updated_at	message_count	bytes
2026-08/6b896035-38ed-4e66-a5dd-7522c427012a.json	6b896035-38ed-4e66-a5dd-7522c427012a		2026-08-24T20:51:46.563414Z	2026-08-25T22:56:43.218828Z	4	2228
2026-08/6d05ce28-ae11-4652-8190-fbb82b2bb598.json	6d05ce28-ae11-4652-8190-fbb82b2bb598	LCP101	2026-08-23T17:56:22.401182Z	2026-08-23T21:00:28.736156Z	48	1544459
2026-08/6df18444-ec61-4a2f-b958-57116787b828.json	6df18444-ec61-4a2f-b958-57116787b828	13	2026-08-25T23:47:13.063373Z	2026-08-26T00:04:09.432894Z	8	532720
2026-08/6f7613cd-fc49-4bf0-9130-f0af8ffe631c.json	6f7613cd-fc49-4bf0-9130-f0af8ffe631c	LCP71	2026-08-21T04:26:58.740623Z	2026-08-23T21:01:45.136070Z	12	526663
2026-08/6fb863df-b5b4-4533-82ed-a883789776c9.json	6fb863df-b5b4-4533-82ed-a883789776c9		2026-08-23T21:12:46.901264Z	2026-08-23T21:14:50.322535Z	2	968
2026-08/6ff53c1e-3a49-481b-ae59-e718a9d9ca95.json	6ff53c1e-3a49-481b-ae59-e718a9d9ca95		2026-08-25T21:47:57.984116Z	2026-08-25T22:57:04.948097Z	16	5944
2026-08/704834cf-422e-4ed0-9092-4ab817cda394.json	704834cf-422e-4ed0-9092-4ab817cda394		2026-08-24T22:54:32.560671Z	2026-08-25T23:03:21.824415Z	12	4438
2026-08/71fbff63-e72f-4fe7-8074-bb60a026dfcb.json	71fbff63-e72f-4fe7-8074-bb60a026dfcb	time travel	2026-08-01T22:15:28.010704Z	2026-08-02T23:52:33.050769Z	211	5321575
2026-08/7315c483-0906-4057-84f8-94f11c5d8c22.json	7315c483-0906-4057-84f8-94f11c5d8c22	LCP100	2026-08-23T17:02:10.408747Z	2026-08-23T21:03:34.029330Z	9	400899
2026-08/731edcd7-68aa-49d2-aa7e-c5b4102cbdd5.json	731edcd7-68aa-49d2-aa7e-c5b4102cbdd5	LCP29	2026-08-17T17:05:33.041694Z	2026-08-17T18:15:47.156000Z	16	728349
2026-08/75590a77-58a0-4c05-a268-29cc87dca168.json	75590a77-58a0-4c05-a268-29cc87dca168	73	2026-08-30T14:57:13.288802Z	2026-08-30T15:21:51.281900Z	4	792515
2026-08/756b4ff5-94d0-4f1a-9379-ef47196c2839.json	756b4ff5-94d0-4f1a-9379-ef47196c2839	LCP76	2026-08-21T15:07:51.517383Z	2026-08-23T21:02:08.877681Z	10	455050
2026-08/75b98b7a-b5f3-4ffe-b323-4ca67540c463.json	75b98b7a-b5f3-4ffe-b323-4ca67540c463	64	2026-08-29T22:52:55.184429Z	2026-08-29T23:31:11.672221Z	17	1194789
2026-08/75bae9bb-11d3-4772-a3a6-75d8d2110d39.json	75bae9bb-11d3-4772-a3a6-75d8d2110d39	Method Löwdin project data and code transfer	2026-08-24T14:45:01.509092Z	2026-08-26T14:25:33.548565Z	18	641423
2026-08/75eac238-e97a-4a7d-bb86-dc270f7e1d69.json	75eac238-e97a-4a7d-bb86-dc270f7e1d69	LCP42	2026-08-19T03:25:08.042761Z	2026-08-19T13:30:53.985604Z	8	534352
2026-08/764406b9-5552-45a2-9bf6-adb32378bf73.json	764406b9-5552-45a2-9bf6-adb32378bf73	transitions	2026-08-02T15:21:50.109739Z	2026-08-23T21:12:04.910865Z	777	14925109
2026-08/772ee035-9e1d-42cc-b093-26dc651c5a6e.json	772ee035-9e1d-42cc-b093-26dc651c5a6e	electromagnetism 2	2026-08-01T02:14:38.843013Z	2026-08-01T17:05:00.024063Z	23	938270
2026-08/77305943-862f-46b1-aa59-d02aebb5cba9.json	77305943-862f-46b1-aa59-d02aebb5cba9		2026-08-25T00:39:41.489033Z	2026-08-25T22:59:40.146018Z	26	9414
2026-08/7a51dc91-d32d-4142-9a8c-d09b55918de8.json	7a51dc91-d32d-4142-9a8c-d09b55918de8	LCP94	2026-08-23T02:20:16.832496Z	2026-08-23T21:03:14.877278Z	10	387274
2026-08/7b16a639-2b0c-4d15-a938-baddd39885f5.json	7b16a639-2b0c-4d15-a938-baddd39885f5	LCP65	2026-08-20T23:59:57.130682Z	2026-08-23T21:01:22.967588Z	20	429157
2026-08/7bfd69b4-aeb5-42cd-ab4b-4a5420ac4a25.json	7bfd69b4-aeb5-42cd-ab4b-4a5420ac4a25		2026-08-25T02:25:08.474625Z	2026-08-25T22:59:25.881189Z	6	2474
2026-08/7cca3364-13e5-4025-a38b-aad61ae8ca51.json	7cca3364-13e5-4025-a38b-aad61ae8ca51	70	2026-08-30T04:35:03.367047Z	2026-08-30T05:38:10.305372Z	22	936892
2026-08/7e46f948-807f-42ba-b21e-f05445a7ce9d.json	7e46f948-807f-42ba-b21e-f05445a7ce9d	LCP11	2026-08-16T18:40:19.531025Z	2026-08-16T21:08:36.883151Z	6	475907
2026-08/7ed1eca3-864f-46a0-aaa0-c769e5f3dd0f.json	7ed1eca3-864f-46a0-aaa0-c769e5f3dd0f	16	2026-08-26T01:33:56.522142Z	2026-08-26T02:25:52.228832Z	12	789281
2026-08/7f3cdf3d-31b6-40ff-884c-f8d04cd5beb4.json	7f3cdf3d-31b6-40ff-884c-f8d04cd5beb4	27	2026-08-26T17:48:21.660316Z	2026-08-26T18:47:06.355623Z	38	784679
2026-08/81843fcf-4585-407f-bfb4-4363753b092a.json	81843fcf-4585-407f-bfb4-4363753b092a	24	2026-08-26T16:02:05.386346Z	2026-08-26T16:27:31.887223Z	2	592488
2026-08/8337f2ad-4a23-4178-a546-6f09824d7451.json	8337f2ad-4a23-4178-a546-6f09824d7451	14-dimensional lattice framing and provenance	2026-08-28T05:46:34.341355Z	2026-08-28T05:47:57.794558Z	2	142814
2026-08/8432bbf7-79d8-4056-a0ef-80c3138c40a2.json	8432bbf7-79d8-4056-a0ef-80c3138c40a2		2026-08-25T19:33:37.428473Z	2026-08-25T22:58:21.001364Z	16	5944
2026-08/850e852a-f0a3-4d17-b5d9-c881b9824370.json	850e852a-f0a3-4d17-b5d9-c881b9824370		2026-08-25T18:32:37.742218Z	2026-08-25T22:58:27.249480Z	40	14272
2026-08/853788dd-c3a5-47e3-bc8d-435f0dabf8ac.json	853788dd-c3a5-47e3-bc8d-435f0dabf8ac	Rebuild 7	2026-08-24T03:08:39.940819Z	2026-08-24T03:45:00.066151Z	17	909652
2026-08/866fbabe-2c17-4e5f-921b-5c7bda675554.json	866fbabe-2c17-4e5f-921b-5c7bda675554	The Method 1.7.1	2026-08-14T20:27:20.422936Z	2026-08-15T22:08:37.408581Z	105	3587653
2026-08/8811d491-280c-4187-a909-9183d6d46026.json	8811d491-280c-4187-a909-9183d6d46026	71	2026-08-30T05:42:15.789919Z	2026-08-30T06:13:13.261856Z	10	841557
2026-08/889ee262-750c-4d4c-9acc-4e7add47b5be.json	889ee262-750c-4d4c-9acc-4e7add47b5be	LCP26	2026-08-17T04:45:23.126907Z	2026-08-17T15:05:49.244730Z	17	635601
2026-08/891bd76d-53c7-48f6-99cd-6f7bb999a070.json	891bd76d-53c7-48f6-99cd-6f7bb999a070	63	2026-08-29T22:00:48.942062Z	2026-08-29T22:50:42.315332Z	22	1289183
2026-08/8921b090-d9d2-409d-89d6-79059864f2a1.json	8921b090-d9d2-409d-89d6-79059864f2a1	84	2026-08-30T23:46:58.620864Z	2026-08-31T00:02:07.876493Z	4	640365
2026-08/8ac02856-ee3f-431c-8a8f-82db4a5a3959.json	8ac02856-ee3f-431c-8a8f-82db4a5a3959	LCP64	2026-08-20T23:15:31.762378Z	2026-08-23T21:01:11.879166Z	18	656600
2026-08/8b47fa7c-ecaf-43c9-85d8-c9f0fea2fa59.json	8b47fa7c-ecaf-43c9-85d8-c9f0fea2fa59	Extract transitions from file	2026-08-26T15:46:48.523216Z	2026-08-26T15:47:24.915999Z	2	42344
2026-08/8b68f3be-1f48-48f0-b517-083ffe269005.json	8b68f3be-1f48-48f0-b517-083ffe269005	Lowdin challenge solution work	2026-08-15T19:08:45.689264Z	2026-08-16T00:18:33.031074Z	16	480756
2026-08/8be636e7-7d6f-40d5-93ac-9bea33a78ec7.json	8be636e7-7d6f-40d5-93ac-9bea33a78ec7		2026-08-25T04:42:36.998402Z	2026-08-25T22:59:07.010913Z	8	3168
2026-08/8c48b216-cdff-4088-ab82-1fb8f61c33dc.json	8c48b216-cdff-4088-ab82-1fb8f61c33dc	LCP46	2026-08-19T15:19:56.630788Z	2026-08-19T18:27:12.409891Z	25	750857
2026-08/8c611d46-109d-401f-a272-5f28f0d0f7fd.json	8c611d46-109d-401f-a272-5f28f0d0f7fd	55	2026-08-28T22:22:18.214033Z	2026-08-28T23:16:01.978165Z	26	1386368
2026-08/8cae9dde-cfb7-4416-8859-e412b78b8346.json	8cae9dde-cfb7-4416-8859-e412b78b8346	Lowdin challenge progress	2026-08-16T00:10:52.730255Z	2026-08-16T05:40:30.193437Z	20	788950
2026-08/8d97f6a1-a4d4-461a-a6cd-f3baf9dbcd8a.json	8d97f6a1-a4d4-461a-a6cd-f3baf9dbcd8a		2026-08-25T02:55:50.809246Z	2026-08-25T22:59:21.424784Z	8	3168
2026-08/8dcdb10b-dc4e-4e42-9e16-f6f79d309841.json	8dcdb10b-dc4e-4e42-9e16-f6f79d309841	LCP21	2026-08-17T01:18:58.911969Z	2026-08-17T02:14:03.309078Z	8	675183
2026-08/8e854e1e-3792-46a2-9163-1ea1661d4ffe.json	8e854e1e-3792-46a2-9163-1ea1661d4ffe	96	2026-08-31T15:33:12.890942Z	2026-08-31T15:57:29.051280Z	4	907516
2026-08/8eea2e7b-041a-4b21-83cb-d68a798e80f7.json	8eea2e7b-041a-4b21-83cb-d68a798e80f7	81	2026-08-30T21:15:14.455322Z	2026-08-30T22:09:33.956015Z	10	1240291
2026-08/902c792d-a6c5-4579-a5e3-d660a61b06e2.json	902c792d-a6c5-4579-a5e3-d660a61b06e2	47	2026-08-27T16:10:26.037577Z	2026-08-27T16:22:37.637031Z	2	404377
2026-08/917055bb-433e-4824-b419-735d7de42161.json	917055bb-433e-4824-b419-735d7de42161	LCP38	2026-08-19T00:31:15.395724Z	2026-08-19T01:25:01.453189Z	12	636440
2026-08/91ee2d32-d0a4-4c70-b4e8-8bd038562ebb.json	91ee2d32-d0a4-4c70-b4e8-8bd038562ebb	LCP60	2026-08-20T18:07:54.255865Z	2026-08-23T21:01:08.605555Z	10	602966
2026-08/925e405f-82b2-41fb-8e9a-64017d9293cd.json	925e405f-82b2-41fb-8e9a-64017d9293cd	Rebuild 1	2026-08-23T22:11:48.485543Z	2026-08-23T23:10:27.989483Z	36	1082756
2026-08/9392e82b-1072-4c00-8034-6b552ded6df9.json	9392e82b-1072-4c00-8034-6b552ded6df9	LCP95	2026-08-23T04:24:09.053670Z	2026-08-23T21:03:17.430036Z	6	305101
2026-08/9457970c-2832-4978-855e-6d9a609c4499.json	9457970c-2832-4978-855e-6d9a609c4499	The Method 1.7.3	2026-08-15T15:32:38.175960Z	2026-08-15T22:08:46.161842Z	26	570293
2026-08/95d97395-a98c-4a1e-b757-13dc4f0a6037.json	95d97395-a98c-4a1e-b757-13dc4f0a6037	Reading DIGEST.md first	2026-08-27T20:15:59.501284Z	2026-08-27T20:56:06.009258Z	21	1673705
2026-08/96b02d20-b6b1-4b3d-a4a4-679f111bdfe0.json	96b02d20-b6b1-4b3d-a4a4-679f111bdfe0	LCP30	2026-08-17T18:16:50.971701Z	2026-08-17T20:26:37.226703Z	9	851154
2026-08/97d21461-4375-4386-a9f7-f177ef2d17e2.json	97d21461-4375-4386-a9f7-f177ef2d17e2	29	2026-08-26T19:29:16.806331Z	2026-08-26T19:43:47.276779Z	4	675540
2026-08/9b514492-bbb4-4ab3-a2ec-4152d02a3828.json	9b514492-bbb4-4ab3-a2ec-4152d02a3828	LCP99	2026-08-23T16:39:01.177813Z	2026-08-23T21:03:30.716648Z	6	291944
2026-08/9be7a2d2-0682-45e1-a3d1-7c2330883d43.json	9be7a2d2-0682-45e1-a3d1-7c2330883d43	LCP98	2026-08-23T15:46:39.695357Z	2026-08-23T21:03:27.185120Z	18	593847
2026-08/9c22daf0-720e-4f83-b3ff-8615dc14cde1.json	9c22daf0-720e-4f83-b3ff-8615dc14cde1	Void and transitions in the original-works project	2026-08-28T14:49:05.040702Z	2026-08-28T14:49:59.700038Z	2	98844
2026-08/9c4ce097-e397-4790-b773-9055c577092b.json	9c4ce097-e397-4790-b773-9055c577092b	LCP97	2026-08-23T14:49:45.373348Z	2026-08-23T21:03:24.366269Z	4	472231
2026-08/9c8b923d-2ab4-4dc2-84ee-6ee85092c5b6.json	9c8b923d-2ab4-4dc2-84ee-6ee85092c5b6	LCP92	2026-08-22T22:06:22.831363Z	2026-08-23T21:03:08.593118Z	12	557696
2026-08/9c9a7394-cf0f-4bd4-b663-c4c2e4c15f95.json	9c9a7394-cf0f-4bd4-b663-c4c2e4c15f95	102	2026-08-31T20:32:58.323155Z	2026-08-31T20:54:19.206510Z	4	770118
2026-08/9d93cae8-8589-4245-afe9-8c068aefb364.json	9d93cae8-8589-4245-afe9-8c068aefb364		2026-08-24T19:39:07.708705Z	2026-08-25T22:56:20.876680Z	18	6638
2026-08/a27c6e46-cadb-4d50-8d19-041611e52393.json	a27c6e46-cadb-4d50-8d19-041611e52393	77	2026-08-30T17:49:34.648349Z	2026-08-30T18:36:12.449078Z	7	964169
2026-08/a3cec372-582c-4883-ade4-28ce9ab38686.json	a3cec372-582c-4883-ade4-28ce9ab38686	53	2026-08-28T16:12:22.339178Z	2026-08-28T21:35:22.283773Z	64	1750778
2026-08/a4ae39b3-c577-4004-b659-496d43d6d04f.json	a4ae39b3-c577-4004-b659-496d43d6d04f	LCP33	2026-08-17T22:05:08.250929Z	2026-08-17T23:00:27.918537Z	20	518873
2026-08/a52b9029-5d9c-428e-b191-c38b1a33f272.json	a52b9029-5d9c-428e-b191-c38b1a33f272	LCP78	2026-08-21T15:58:47.873126Z	2026-08-23T21:02:16.055399Z	16	745301
2026-08/a5fde92f-2401-472a-b43f-6379d9b0051b.json	a5fde92f-2401-472a-b43f-6379d9b0051b	LCP83	2026-08-22T13:56:58.687113Z	2026-08-23T21:02:33.638925Z	6	272331
2026-08/a835c046-24c4-4a41-86d0-26818cc59908.json	a835c046-24c4-4a41-86d0-26818cc59908		2026-08-08T06:03:17.188198Z	2026-08-08T06:05:31.193339Z	2	1086
2026-08/a8b8221b-622a-4dfd-be66-df5d21e41258.json	a8b8221b-622a-4dfd-be66-df5d21e41258	LCP44	2026-08-19T14:18:38.540731Z	2026-08-19T14:41:46.437725Z	8	417995
2026-08/a91b9c71-6329-4b64-8fae-8b46e407239c.json	a91b9c71-6329-4b64-8fae-8b46e407239c	LCP45	2026-08-19T14:42:40.113280Z	2026-08-19T15:19:38.063504Z	10	456576
2026-08/a92e48b0-420a-458c-b725-7e43740da434.json	a92e48b0-420a-458c-b725-7e43740da434	LCP19	2026-08-16T23:29:29.035181Z	2026-08-17T01:18:16.495954Z	20	673755
2026-08/a9305227-2805-43a8-ba94-89e1f604289b.json	a9305227-2805-43a8-ba94-89e1f604289b	92	2026-08-31T06:05:28.775881Z	2026-08-31T06:25:26.021835Z	4	782091
2026-08/a93a81ae-2174-4d3a-a661-332c441d7f95.json	a93a81ae-2174-4d3a-a661-332c441d7f95	38	2026-08-27T00:19:49.028383Z	2026-08-27T00:31:25.323840Z	4	413973
2026-08/a9bec7b1-f588-4051-ba91-e2da986839af.json	a9bec7b1-f588-4051-ba91-e2da986839af		2026-08-27T15:34:31.595324Z	2026-08-27T15:37:20.713872Z	2	968
2026-08/a9c8af26-522f-4685-a146-6a2d82d6e4cb.json	a9c8af26-522f-4685-a146-6a2d82d6e4cb	80	2026-08-30T20:34:52.959899Z	2026-08-30T21:13:13.018628Z	6	1026379
2026-08/aae9604f-db73-4f73-955d-31a5bd961d7d.json	aae9604f-db73-4f73-955d-31a5bd961d7d	104	2026-08-31T22:00:36.161749Z	2026-08-31T22:20:39.069145Z	4	1927501
2026-08/aaf5a827-1a47-42c7-9501-4f6ba8a491a5.json	aaf5a827-1a47-42c7-9501-4f6ba8a491a5		2026-08-25T01:49:25.166502Z	2026-08-25T22:59:31.134996Z	4	1780
2026-08/ac0d32e6-00e1-4c77-ba72-24fa66b242b9.json	ac0d32e6-00e1-4c77-ba72-24fa66b242b9		2026-08-25T17:56:47.579314Z	2026-08-25T22:58:38.806109Z	6	2474
2026-08/ac21986e-8fba-4d2b-ac0f-f6afcdfce85e.json	ac21986e-8fba-4d2b-ac0f-f6afcdfce85e	the Board 1.1	2026-08-15T22:14:54.313953Z	2026-08-23T21:11:48.022163Z	20	385428
2026-08/adde2ad3-da79-4afd-96d5-348b126f1a55.json	adde2ad3-da79-4afd-96d5-348b126f1a55	58	2026-08-29T00:34:36.605056Z	2026-08-29T01:18:36.067435Z	9	897063
2026-08/ae16289d-3b20-4460-9488-fbe9b8c2f803.json	ae16289d-3b20-4460-9488-fbe9b8c2f803	The Method 1.7.6	2026-08-15T18:53:01.694011Z	2026-08-15T19:06:54.097821Z	8	436268
2026-08/aec3da4f-d3e1-4bff-8754-579811aa604d.json	aec3da4f-d3e1-4bff-8754-579811aa604d	Incomplete conversation	2026-08-29T15:18:50.052465Z	2026-08-29T15:58:44.499194Z	6	448217
2026-08/b1e0f8f8-7efc-4654-bb9c-e451f228febf.json	b1e0f8f8-7efc-4654-bb9c-e451f228febf	LCP17	2026-08-16T22:25:12.838490Z	2026-08-17T01:18:09.719303Z	6	395414
2026-08/b3af8394-4899-4224-ba8c-f62d03807f87.json	b3af8394-4899-4224-ba8c-f62d03807f87	LCP48	2026-08-19T21:22:00.362811Z	2026-08-19T22:05:38.825035Z	4	431853
2026-08/b3c4f5c3-3aad-464b-9da1-cc15c4850645.json	b3c4f5c3-3aad-464b-9da1-cc15c4850645	78	2026-08-30T18:50:43.594947Z	2026-08-30T20:09:44.202307Z	10	812997
2026-08/b415561b-b6a4-49d4-861e-0a2fe5861c66.json	b415561b-b6a4-49d4-861e-0a2fe5861c66	LCP43	2026-08-19T13:31:54.588066Z	2026-08-19T14:17:19.944870Z	16	488982
2026-08/b43b4f0f-6896-4111-b8b4-21d5a127c9fa.json	b43b4f0f-6896-4111-b8b4-21d5a127c9fa		2026-08-25T16:12:10.988138Z	2026-08-25T22:58:49.670716Z	22	8026
2026-08/b4606bce-5a54-479f-b6c4-adb43af6fdf1.json	b4606bce-5a54-479f-b6c4-adb43af6fdf1	LCP86	2026-08-22T15:26:26.113853Z	2026-08-23T21:02:42.797196Z	2	337889
2026-08/b50ea4f0-84df-4c28-bb38-1fb7a02bf1f0.json	b50ea4f0-84df-4c28-bb38-1fb7a02bf1f0	LCP67	2026-08-21T01:28:20.642036Z	2026-08-23T21:01:30.953845Z	34	1092116
2026-08/b684ebaf-b0dd-4ebb-bc62-dc5547ff3db6.json	b684ebaf-b0dd-4ebb-bc62-dc5547ff3db6	Definition needed for T in book editing	2026-08-26T15:01:50.139496Z	2026-08-26T15:42:13.181720Z	24	1146953
2026-08/b75fb245-7c2b-41ea-aa44-1d9073562338.json	b75fb245-7c2b-41ea-aa44-1d9073562338	Rebuild 5	2026-08-24T01:17:24.264922Z	2026-08-24T01:56:09.216815Z	14	2241574
2026-08/b773ed6f-7863-47b5-b0d2-553547b4aee5.json	b773ed6f-7863-47b5-b0d2-553547b4aee5		2026-08-29T05:19:39.223299Z	2026-08-29T05:28:25.018339Z	8	3168
2026-08/b778e075-7807-4392-8a24-2dfc864468bc.json	b778e075-7807-4392-8a24-2dfc864468bc	Project scope review	2026-08-23T21:15:00.709524Z	2026-08-23T22:06:58.900240Z	30	726599
2026-08/b7f6af31-e1d4-4dee-a7ff-df24102b0fb6.json	b7f6af31-e1d4-4dee-a7ff-df24102b0fb6	106	2026-08-31T22:54:58.183209Z	2026-08-31T23:13:12.540621Z	4	1941968
2026-08/b87e92d2-ab35-4457-9484-2e79eacaba5f.json	b87e92d2-ab35-4457-9484-2e79eacaba5f		2026-08-24T23:22:05.720369Z	2026-08-25T23:03:14.788212Z	6	2474
2026-08/ba187f2a-e7c3-499e-b848-ad8c0a19ce0c.json	ba187f2a-e7c3-499e-b848-ad8c0a19ce0c		2026-08-25T18:16:53.761805Z	2026-08-25T22:58:33.347135Z	4	1780
2026-08/ba87c2ed-7be0-4f5e-aefb-1c7ef7f64cfb.json	ba87c2ed-7be0-4f5e-aefb-1c7ef7f64cfb	LCP79	2026-08-21T17:13:59.924997Z	2026-08-23T21:02:19.653813Z	8	640218
2026-08/bab9c5df-025e-433f-81f6-0b4631bdf415.json	bab9c5df-025e-433f-81f6-0b4631bdf415	LCP25	2026-08-17T04:07:48.794571Z	2026-08-17T04:45:02.689907Z	8	602599
2026-08/bc3c9bf9-dfbf-4856-8851-d27206c212b5.json	bc3c9bf9-dfbf-4856-8851-d27206c212b5	LCP12	2026-08-16T19:02:19.283719Z	2026-08-16T21:08:40.620911Z	12	465385
2026-08/bc5f59c2-277d-49b4-a2f5-0d1b8aa5738e.json	bc5f59c2-277d-49b4-a2f5-0d1b8aa5738e	LCP18	2026-08-16T22:48:16.881386Z	2026-08-17T01:18:13.235687Z	14	464674
2026-08/bcd16aa1-64be-45ee-8721-b093676bea7e.json	bcd16aa1-64be-45ee-8721-b093676bea7e	LCP74	2026-08-21T13:54:57.346955Z	2026-08-23T21:02:02.324401Z	14	503609
2026-08/be1d4a5f-a873-4c8a-9ecc-679b2e070be8.json	be1d4a5f-a873-4c8a-9ecc-679b2e070be8	LCP50	2026-08-19T23:15:48.399915Z	2026-08-19T23:50:56.678577Z	14	570604
2026-08/be97e215-40a1-4f66-831f-cbe154c38458.json	be97e215-40a1-4f66-831f-cbe154c38458	The Lowdin Challenge 1.2	2026-08-15T20:20:01.737272Z	2026-08-16T00:18:16.682364Z	16	443636
2026-08/bed4e957-9ec8-4f42-9a45-cb00f7486873.json	bed4e957-9ec8-4f42-9a45-cb00f7486873	LCP13	2026-08-16T19:19:38.077338Z	2026-08-16T21:08:43.965343Z	4	590291
2026-08/bfabd67e-32d5-4401-bf96-4f7933c681a2.json	bfabd67e-32d5-4401-bf96-4f7933c681a2	LCP15	2026-08-16T20:03:05.587586Z	2026-08-16T21:08:52.092388Z	8	458271
2026-08/c245b220-5faa-498a-98c2-2b4a1ab7665e.json	c245b220-5faa-498a-98c2-2b4a1ab7665e	88	2026-08-31T02:46:07.002979Z	2026-08-31T03:33:25.942959Z	4	806279
2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	c25abe93-eb2e-4554-a979-7fc424f164a0	Register 1.1	2026-08-15T23:11:05.647490Z	2026-08-23T21:11:57.937140Z	24	528679
2026-08/c3b3f697-4f4a-4f4d-a429-ef78856cc94c.json	c3b3f697-4f4a-4f4d-a429-ef78856cc94c	94	2026-08-31T06:58:04.473937Z	2026-08-31T07:20:51.365240Z	4	919548
2026-08/c3cdb6ed-a163-45ca-b7a4-a00b771b7b44.json	c3cdb6ed-a163-45ca-b7a4-a00b771b7b44	79	2026-08-30T20:11:33.650395Z	2026-08-30T20:33:57.455487Z	6	835191
2026-08/c6fb39a7-9188-4d8f-bc28-f55895a20064.json	c6fb39a7-9188-4d8f-bc28-f55895a20064	61	2026-08-29T05:29:07.367741Z	2026-08-29T16:21:04.771432Z	64	2541797
2026-08/c84c5b63-8b04-4ce5-9f58-12457f9916eb.json	c84c5b63-8b04-4ce5-9f58-12457f9916eb		2026-08-24T20:32:44.319294Z	2026-08-25T22:56:34.630789Z	8	3616
2026-08/c858870e-769c-4ded-8aba-3c89b230cafd.json	c858870e-769c-4ded-8aba-3c89b230cafd	Domain fibre constraints and E(Q) computation	2026-08-23T23:58:19.759532Z	2026-08-24T01:37:24.131888Z	6	280570
2026-08/c8759945-d887-4a31-9ddd-a83e85634018.json	c8759945-d887-4a31-9ddd-a83e85634018	99	2026-08-31T16:43:26.611079Z	2026-08-31T17:07:16.501305Z	4	963297
2026-08/cb7b153e-1822-4506-b491-de8025d76fb7.json	cb7b153e-1822-4506-b491-de8025d76fb7	101	2026-08-31T17:26:42.446254Z	2026-08-31T17:47:13.053548Z	4	772821
2026-08/cbb36438-445c-4933-82b9-c88900d94e2a.json	cbb36438-445c-4933-82b9-c88900d94e2a		2026-08-25T00:08:48.281012Z	2026-08-25T22:59:45.258703Z	6	2474
2026-08/cbd4de85-53f7-485f-8b9c-0c3be2143c08.json	cbd4de85-53f7-485f-8b9c-0c3be2143c08		2026-08-25T01:25:05.502922Z	2026-08-25T22:59:35.710948Z	4	1780
2026-08/cd7ec365-61d3-400c-bee3-c985f314f952.json	cd7ec365-61d3-400c-bee3-c985f314f952		2026-08-24T22:27:05.050609Z	2026-08-24T22:48:14.746880Z	10	4092
2026-08/cf8c39df-4f7b-4de1-874b-64192827230b.json	cf8c39df-4f7b-4de1-874b-64192827230b	LCP53	2026-08-20T14:27:15.552509Z	2026-08-20T15:06:50.493872Z	4	426625
2026-08/cfdc9eb0-8e59-42d3-96fe-5fb14ffd47b5.json	cfdc9eb0-8e59-42d3-96fe-5fb14ffd47b5	LCP73	2026-08-21T06:07:22.619220Z	2026-08-23T21:01:58.978662Z	10	483913
2026-08/cff2c7ca-517c-4e97-a1a8-01fec2215872.json	cff2c7ca-517c-4e97-a1a8-01fec2215872	66	2026-08-30T00:55:35.760346Z	2026-08-30T01:47:53.214156Z	19	1135294
2026-08/d0f0835d-4b64-4799-a211-e7926eaa23f3.json	d0f0835d-4b64-4799-a211-e7926eaa23f3	17	2026-08-26T02:28:30.587562Z	2026-08-26T03:08:08.246002Z	4	796789
2026-08/d1b3f13b-591a-4db7-a114-07f7dcc664ab.json	d1b3f13b-591a-4db7-a114-07f7dcc664ab	34	2026-08-26T22:12:11.718928Z	2026-08-26T23:08:22.928197Z	12	763565
2026-08/d2168c14-439d-45e8-ad19-dfc3dd92a20e.json	d2168c14-439d-45e8-ad19-dfc3dd92a20e	97	2026-08-31T15:59:01.282606Z	2026-08-31T16:18:54.095130Z	4	804271
2026-08/d2559154-3405-4084-a364-56352e97819b.json	d2559154-3405-4084-a364-56352e97819b	22	2026-08-26T14:40:27.519195Z	2026-08-26T15:33:36.764622Z	10	1052227
2026-08/d285afd1-4539-48fd-baaf-ffae8986f3cf.json	d285afd1-4539-48fd-baaf-ffae8986f3cf	The Method 1.7.2	2026-08-15T14:45:00.749771Z	2026-08-15T22:08:42.215626Z	32	964174
2026-08/d3eeb8c4-ff85-47c5-bd3e-874e38db9490.json	d3eeb8c4-ff85-47c5-bd3e-874e38db9490		2026-08-26T16:59:10.288520Z	2026-08-26T17:00:06.205373Z	2	1086
2026-08/d40adcf6-2ea4-4c9f-8716-48e2bc2c8c41.json	d40adcf6-2ea4-4c9f-8716-48e2bc2c8c41	14	2026-08-26T00:08:03.408258Z	2026-08-26T00:56:15.907062Z	18	895334
2026-08/d4174ffe-911a-4e3c-af22-97f75fc31808.json	d4174ffe-911a-4e3c-af22-97f75fc31808		2026-08-25T15:17:33.139897Z	2026-08-25T22:58:54.567216Z	10	3862
2026-08/d428506d-7403-4428-9d12-e764ab150faa.json	d428506d-7403-4428-9d12-e764ab150faa	LCP91	2026-08-22T20:20:55.004111Z	2026-08-23T21:03:04.790101Z	22	1075966
2026-08/d68c3b71-bd0f-4476-9ea4-f0e5fa4d73e3.json	d68c3b71-bd0f-4476-9ea4-f0e5fa4d73e3	18	2026-08-26T03:11:09.444010Z	2026-08-26T03:32:41.992197Z	14	676553
2026-08/d71b556a-8d16-478f-b6c4-d34e7bd80d35.json	d71b556a-8d16-478f-b6c4-d34e7bd80d35	LCP61	2026-08-20T19:44:54.588867Z	2026-08-20T22:39:48.822203Z	44	898250
